train-9125	1:__ 2:__ 3:yg 4:__ 5:gp 6:__ 7:__ 8:__ 9:__ 10:__	the man in the green shirt and purple hat moves one space to the left	1:__ 2:__ 3:yg 4:gp 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	a man wearing a green shirt and no hat appears on the left end	1:g_ 2:__ 3:yg 4:gp 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	the man in the green shirt and purple hat moves to the right end	1:g_ 2:__ 3:yg 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:gp	he moves one space to the left	1:g_ 2:__ 3:yg 4:__ 5:__ 6:__ 7:__ 8:__ 9:gp 10:__	he moves one more space left	1:g_ 2:__ 3:yg 4:__ 5:__ 6:__ 7:__ 8:gp 9:__ 10:__
train-9127	1:__ 2:__ 3:gy 4:__ 5:__ 6:__ 7:__ 8:pg 9:__ 10:__	a person in a yellow shirt appears on the right end	1:__ 2:__ 3:gy 4:__ 5:__ 6:__ 7:__ 8:pg 9:__ 10:y_	another person in an orange shirt appears to the direct left of the person in the purple shirt and green hat	1:__ 2:__ 3:gy 4:__ 5:__ 6:__ 7:o_ 8:pg 9:__ 10:y_	he moves to the left by one	1:__ 2:__ 3:gy 4:__ 5:__ 6:o_ 7:__ 8:pg 9:__ 10:y_	the person in the yellow shirt moves to the left end	1:y_ 2:__ 3:gy 4:__ 5:__ 6:o_ 7:__ 8:pg 9:__ 10:__	he moves to the right by one	1:__ 2:y_ 3:gy 4:__ 5:__ 6:o_ 7:__ 8:pg 9:__ 10:__
train-9128	1:__ 2:__ 3:__ 4:__ 5:og 6:gp 7:__ 8:__ 9:__ 10:__	a person with a orange shirt shows up at the right end	1:__ 2:__ 3:__ 4:__ 5:og 6:gp 7:__ 8:__ 9:__ 10:o_	he moves to the right side of the person with a green shirt and purple hat	1:__ 2:__ 3:__ 4:__ 5:og 6:gp 7:o_ 8:__ 9:__ 10:__	the person with a orange shirt and green hat moves to the right end	1:__ 2:__ 3:__ 4:__ 5:__ 6:gp 7:o_ 8:__ 9:__ 10:og	he moves to the left end	1:og 2:__ 3:__ 4:__ 5:__ 6:gp 7:o_ 8:__ 9:__ 10:__	the person with the orange shirt takes the purple hat	1:og 2:__ 3:__ 4:__ 5:__ 6:g_ 7:op 8:__ 9:__ 10:__
train-9129	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:gp 8:__ 9:ro 10:__	the person in the green shirt and purple hat moves one space to the left	1:__ 2:__ 3:__ 4:__ 5:__ 6:gp 7:__ 8:__ 9:ro 10:__	the person in the red shirt and orange hat moves two spaces to the left	1:__ 2:__ 3:__ 4:__ 5:__ 6:gp 7:ro 8:__ 9:__ 10:__	then he moves to the far left end space	1:ro 2:__ 3:__ 4:__ 5:__ 6:gp 7:__ 8:__ 9:__ 10:__	a person in a yellow shirt shows up to the right of him	1:ro 2:y_ 3:__ 4:__ 5:__ 6:gp 7:__ 8:__ 9:__ 10:__	he gives the person in the yellow shirt his orange hat to wear	1:r_ 2:yo 3:__ 4:__ 5:__ 6:gp 7:__ 8:__ 9:__ 10:__
train-9133	1:gg 2:or 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	a woman in a red hat and orange shirt takes a step to the right	1:gg 2:__ 3:or 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	she moves back	1:gg 2:or 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	she takes a step to the right again	1:gg 2:__ 3:or 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	a man in a purple shirt appears on the right end	1:gg 2:__ 3:or 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:p_	a woman in a blue shirt appears to the left of the man in the purple shirt	1:gg 2:__ 3:or 4:__ 5:__ 6:__ 7:__ 8:__ 9:b_ 10:p_
train-9137	1:__ 2:__ 3:yo 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:gp	the man in the green shirt and purple hat moves to the right of the man in the yellow shirt and orange hat	1:__ 2:__ 3:yo 4:gp 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	he moves back again	1:__ 2:__ 3:yo 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:gp	the man in the yellow shirt leaves	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:gp	the man in the green shirt moves to the left end	1:gp 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	a man in a green shirt and no hat appears on the right end	1:gp 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:g_
train-9139	1:__ 2:__ 3:__ 4:__ 5:__ 6:yg 7:__ 8:__ 9:by 10:__	the man in the blue shirt and yellow hat exits	1:__ 2:__ 3:__ 4:__ 5:__ 6:yg 7:__ 8:__ 9:__ 10:__	then the man in the yellow shirt and green hat moves to the far left	1:yg 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	a man in a green shirt appears to his right	1:yg 2:g_ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	then he gives him his hat	1:y_ 2:gg 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	then he moves to the far right	1:__ 2:gg 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:y_
train-9140	1:__ 2:__ 3:__ 4:__ 5:__ 6:yp 7:__ 8:__ 9:__ 10:br	man with a yellow shirt and purple hat moves one space to the right	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:yp 8:__ 9:__ 10:br	he moves another space to the right	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:yp 9:__ 10:br	he moves back one space to the left	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:yp 8:__ 9:__ 10:br	man with a red shirt appears next to him on the right	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:yp 8:r_ 9:__ 10:br	the man on the far right end with a blue shirt and red hat disappears	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:yp 8:r_ 9:__ 10:__
train-9141	1:__ 2:bo 3:__ 4:__ 5:yp 6:__ 7:__ 8:__ 9:__ 10:__	a person in a blue shirt shows up to the direct left of the person in yellow shirt and purple hat	1:__ 2:bo 3:__ 4:b_ 5:yp 6:__ 7:__ 8:__ 9:__ 10:__	he receives the purple hat from the person in yellow shirt	1:__ 2:bo 3:__ 4:bp 5:y_ 6:__ 7:__ 8:__ 9:__ 10:__	the person in the yellow shirt moves to the left end	1:y_ 2:bo 3:__ 4:bp 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	the person with the blue shirt and orange hat gives his hat to the person in the yellow shirt	1:yo 2:b_ 3:__ 4:bp 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	he gets his hat back	1:y_ 2:bo 3:__ 4:bp 5:__ 6:__ 7:__ 8:__ 9:__ 10:__
train-9142	1:__ 2:__ 3:__ 4:__ 5:gp 6:__ 7:rg 8:__ 9:__ 10:__	a man with a green shirt and purple hat moves to the right of a man with a red shirt and green hat	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:rg 8:gp 9:__ 10:__	he moves to the left side of the man with a red shirt and green hat	1:__ 2:__ 3:__ 4:__ 5:__ 6:gp 7:rg 8:__ 9:__ 10:__	the man in the red shirt and green hat leaves	1:__ 2:__ 3:__ 4:__ 5:__ 6:gp 7:__ 8:__ 9:__ 10:__	the man with the green shirt and purple hat moves one space to the right	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:gp 8:__ 9:__ 10:__	he leaves	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__
train-9143	1:gg 2:__ 3:bo 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	the blue guy moves right one spot	1:gg 2:__ 3:__ 4:bo 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	a red guy appears just right of him	1:gg 2:__ 3:__ 4:bo 5:r_ 6:__ 7:__ 8:__ 9:__ 10:__	a green guy appears on the far right	1:gg 2:__ 3:__ 4:bo 5:r_ 6:__ 7:__ 8:__ 9:__ 10:g_	the red guy takes blue's hat	1:gg 2:__ 3:__ 4:b_ 5:ro 6:__ 7:__ 8:__ 9:__ 10:g_	then another red guy apperas just right of him	1:gg 2:__ 3:__ 4:b_ 5:ro 6:r_ 7:__ 8:__ 9:__ 10:g_
train-9145	1:__ 2:ob 3:__ 4:__ 5:__ 6:pr 7:__ 8:__ 9:__ 10:__	a man with an orange shirt and blue hat leaves	1:__ 2:__ 3:__ 4:__ 5:__ 6:pr 7:__ 8:__ 9:__ 10:__	a man with a purple shirt and red hat moves to the left end	1:pr 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	he moves one space to the right	1:__ 2:pr 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	he moves back to his previous position	1:pr 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	he moves a space to the right again	1:__ 2:pr 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__
train-9146	1:__ 2:bp 3:pr 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	a man in a blue shirt and no hat appears on the right end	1:__ 2:bp 3:pr 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:b_	a man in an orange shirt and no hat appears on the left end	1:o_ 2:bp 3:pr 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:b_	the one on the right end leaves	1:o_ 2:bp 3:pr 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	the man in the purple shirt and red hat moves one space to the right	1:o_ 2:bp 3:__ 4:pr 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	a man in a green shirt appears on the left of him	1:o_ 2:bp 3:g_ 4:pr 5:__ 6:__ 7:__ 8:__ 9:__ 10:__
train-9148	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:gp 9:po 10:__	a person with a purple hat and green shirt stands next to the person in a purple shirt with an orange hat	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:po 8:gp 9:__ 10:__	the person in purple moves to stand on the left side of the person in the green	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:gp 9:__ 10:__	she then leaves	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:gp 9:__ 10:g_	a person in green enters from the left side, and then leaves	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:gp 9:__ 10:__	the person wearing the purple hat walks to stand at the very left side of the screen	1:gp 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__
train-9149	1:__ 2:__ 3:br 4:__ 5:__ 6:__ 7:gg 8:__ 9:__ 10:__	the person in the green shirt and hat moves to the left of the person in the blue shirt and red hat	1:__ 2:__ 3:br 4:gg 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	the person in the blue shirt and no hat enters on the far right	1:__ 2:__ 3:br 4:gg 5:__ 6:__ 7:__ 8:__ 9:__ 10:b_	the person in the blue shirt and red hat moves to the left of him	1:__ 2:__ 3:__ 4:gg 5:__ 6:__ 7:__ 8:__ 9:br 10:b_	they trade places	1:__ 2:__ 3:__ 4:gg 5:__ 6:__ 7:__ 8:__ 9:b_ 10:br	he moves to the far left	1:b_ 2:__ 3:__ 4:gg 5:__ 6:__ 7:__ 8:__ 9:__ 10:br
train-9151	1:__ 2:__ 3:gy 4:__ 5:__ 6:__ 7:__ 8:rb 9:__ 10:__	a person with a yellow hat and green shirt moves next to and to the right of a person with a blue hat and red shirt	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:rb 9:gy 10:__	he then moves to the far left side	1:gy 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:rb 9:__ 10:__	a person with a purple shirt enters the scene next to and to the right of him	1:gy 2:p_ 3:__ 4:__ 5:__ 6:__ 7:__ 8:rb 9:__ 10:__	a person with no hat and a red shirt enters the scene next to and to the right of a person with a blue hat	1:gy 2:p_ 3:__ 4:__ 5:__ 6:__ 7:__ 8:rb 9:r_ 10:__	he then takes the blue hat from the person with the red shirt	1:gy 2:p_ 3:__ 4:__ 5:__ 6:__ 7:__ 8:r_ 9:rb 10:__
train-9153	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:bb 9:__ 10:bp	a person with a blue hat and blue shirt exits the scene	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:bp	a person with a purple hat and blue shirt moves to the far left side	1:bp 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	he then moves right one space	1:__ 2:bp 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	he then moves back	1:bp 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	he then exits the scene	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__
train-9154	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:oy 10:yr	a blue guy appears on the far left	1:b_ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:oy 10:yr	then he moves right one spot	1:__ 2:b_ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:oy 10:yr	then the yellow guy moves to the other side of orange	1:__ 2:b_ 3:__ 4:__ 5:__ 6:__ 7:__ 8:yr 9:oy 10:__	then he moves to the far left	1:yr 2:b_ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:oy 10:__	then he disappears	1:__ 2:b_ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:oy 10:__
train-9155	1:__ 2:go 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:rb 10:__	a person in a blue shirt joins the person wearing green on the left	1:__ 2:go 3:b_ 4:__ 5:__ 6:__ 7:__ 8:__ 9:rb 10:__	the person in blue trades clothes with the person in green	1:__ 2:g_ 3:bo 4:__ 5:__ 6:__ 7:__ 8:__ 9:rb 10:__	the person in green leaves	1:__ 2:__ 3:bo 4:__ 5:__ 6:__ 7:__ 8:__ 9:rb 10:__	the person in blue moves a step closer to the person in red	1:__ 2:__ 3:__ 4:bo 5:__ 6:__ 7:__ 8:__ 9:rb 10:__	the person in blue moves one more step closer to the person in red	1:__ 2:__ 3:__ 4:__ 5:bo 6:__ 7:__ 8:__ 9:rb 10:__
train-9163	1:og 2:__ 3:__ 4:yr 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	the orange guy moves just left of yellow	1:__ 2:__ 3:og 4:yr 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	a purple guy appears left of the orange	1:__ 2:p_ 3:og 4:yr 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	then he moves to the far left	1:p_ 2:__ 3:og 4:yr 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	then he goes on the other side ofyellow	1:__ 2:__ 3:og 4:yr 5:p_ 6:__ 7:__ 8:__ 9:__ 10:__	then he takes yellow's hat	1:__ 2:__ 3:og 4:y_ 5:pr 6:__ 7:__ 8:__ 9:__ 10:__
train-9164	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:ro 8:__ 9:op 10:__	a man in a green shirt and no hat appears on the left end	1:g_ 2:__ 3:__ 4:__ 5:__ 6:__ 7:ro 8:__ 9:op 10:__	he moves to the right end	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:ro 8:__ 9:op 10:g_	he takes the purple hat from the woman wearing the orange shirt on his left	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:ro 8:__ 9:o_ 10:gp	he then moves to the left of the other woman in a red shirt and orange hat	1:__ 2:__ 3:__ 4:__ 5:__ 6:gp 7:ro 8:__ 9:o_ 10:__	he then goes to the left end again where he was in scene 1	1:gp 2:__ 3:__ 4:__ 5:__ 6:__ 7:ro 8:__ 9:o_ 10:__
train-9165	1:__ 2:__ 3:gr 4:bp 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	a person in a green shirt and a red hat moves one space to the left	1:__ 2:gr 3:__ 4:bp 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	he moves back	1:__ 2:__ 3:gr 4:bp 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	he moves to one space to the right of the person in a blue shirt and purple hat	1:__ 2:__ 3:__ 4:bp 5:gr 6:__ 7:__ 8:__ 9:__ 10:__	he moves one more space to the right	1:__ 2:__ 3:__ 4:bp 5:__ 6:gr 7:__ 8:__ 9:__ 10:__	he moves to the far right end	1:__ 2:__ 3:__ 4:bp 5:__ 6:__ 7:__ 8:__ 9:__ 10:gr
train-9167	1:__ 2:__ 3:__ 4:__ 5:__ 6:yo 7:gp 8:__ 9:__ 10:__	the man in the green shirt moves one space to the right	1:__ 2:__ 3:__ 4:__ 5:__ 6:yo 7:__ 8:gp 9:__ 10:__	the man in the yellow shirt moves to the far left end	1:yo 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:gp 9:__ 10:__	he moves to the right side of the man in the green shirt	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:gp 9:yo 10:__	he leaves	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:gp 9:__ 10:__	the man in the green shirt leaves	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__
train-9170	1:__ 2:__ 3:yr 4:__ 5:__ 6:yg 7:__ 8:__ 9:__ 10:__	a person with a purple shirt enters on the far left side	1:p_ 2:__ 3:yr 4:__ 5:__ 6:yg 7:__ 8:__ 9:__ 10:__	a person with a green hat and yellow shirt exits the scene	1:p_ 2:__ 3:yr 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	the purple shirt person exits the scene	1:__ 2:__ 3:yr 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	a person with a red hat and yellow shirt moves to the left one space	1:__ 2:yr 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	a person with an orange enters the scene next to and to the right of him	1:__ 2:yr 3:o_ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__
train-9173	1:gg 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:by	a man in a yellow hat and blue shirt moves to the right of a woman in a green shirt and green hat	1:gg 2:by 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	a woman in a red shirt appears to the right end	1:gg 2:by 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:r_	the woman in the green hat and green shirt disappears	1:__ 2:by 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:r_	the man in the yellow hat and blue shirt moves to the left end	1:by 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:r_	the woman in a red shirt leaves	1:by 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__
train-9174	1:__ 2:pg 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:yy 10:__	a woman in a yellow hat and yellow shirt leaves	1:__ 2:pg 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	a man in a purple shirt and green hat takes a step to the right	1:__ 2:__ 3:pg 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	he moves all the way to the right end	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:pg	a woman in a yellow shirt appears to the left of the man in the green hat and purple shirt	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:o_ 10:pg	the man in the green hat and purple shirt gives the woman in the yellow dress the hat	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:og 10:p_
train-9176	1:__ 2:__ 3:__ 4:rp 5:__ 6:__ 7:__ 8:__ 9:__ 10:rb	the red clothed, purple hat one disappears	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:rb	a person with red clothing and no hat appears on the far left	1:r_ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:rb	another person with red clothing and no hat appears directly to the left of the person with red clothing and blue hat	1:r_ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:r_ 10:rb	the hatless one steps away to the left	1:r_ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:r_ 9:__ 10:rb	a person with purple clothing and no hat appears to the first guy with red clothing and no hat	1:r_ 2:p_ 3:__ 4:__ 5:__ 6:__ 7:__ 8:r_ 9:__ 10:rb
train-9179	1:gb 2:__ 3:__ 4:__ 5:__ 6:pr 7:__ 8:__ 9:__ 10:__	the person with a green shirt and blue hat moves to the left of the person with a purple shirt and red hat	1:__ 2:__ 3:__ 4:__ 5:gb 6:pr 7:__ 8:__ 9:__ 10:__	a person with a red shirt shows up to the right of the person with a purple shirt and red hat	1:__ 2:__ 3:__ 4:__ 5:gb 6:pr 7:r_ 8:__ 9:__ 10:__	he takes the red hat	1:__ 2:__ 3:__ 4:__ 5:gb 6:p_ 7:rr 8:__ 9:__ 10:__	the person with the purple shirt takes the blue hat	1:__ 2:__ 3:__ 4:__ 5:g_ 6:pb 7:rr 8:__ 9:__ 10:__	the person with the green shirt takes it back	1:__ 2:__ 3:__ 4:__ 5:gb 6:p_ 7:rr 8:__ 9:__ 10:__
train-9180	1:__ 2:__ 3:bg 4:gb 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	the man on the right moved to the far right	1:__ 2:__ 3:bg 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:gb	then he left	1:__ 2:__ 3:bg 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	he was replaced in the same spot by a man in an orange shirt with no hat	1:__ 2:__ 3:bg 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:o_	a man in a yellow shirt and no hat appeared just to the right of the man who hadn't moved at all since the starting scene	1:__ 2:__ 3:bg 4:y_ 5:__ 6:__ 7:__ 8:__ 9:__ 10:o_	the man who appeared in scene 4 moved to the far left	1:y_ 2:__ 3:bg 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:o_
train-9181	1:__ 2:pr 3:__ 4:yy 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	the woman in the yellow hat and yellow shirt takes a step to the right	1:__ 2:pr 3:__ 4:__ 5:yy 6:__ 7:__ 8:__ 9:__ 10:__	the woman in the red hat and purple shirt leaves	1:__ 2:__ 3:__ 4:__ 5:yy 6:__ 7:__ 8:__ 9:__ 10:__	the woman in the yellow hat and yellow shirt takes a step to the left	1:__ 2:__ 3:__ 4:yy 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	she moves a step back to the right	1:__ 2:__ 3:__ 4:__ 5:yy 6:__ 7:__ 8:__ 9:__ 10:__	she moves to the right end	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:yy
train-9182	1:__ 2:bp 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:rb 10:__	the person in the orange shirt enters on the far left	1:o_ 2:bp 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:rb 10:__	the person in the red shirt and blue hat moves to the left of the person in the blue shirt and purple hat	1:o_ 2:bp 3:rb 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	the person in the orange shirt moves to the far right	1:__ 2:bp 3:rb 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:o_	the person in the red shirt exits	1:__ 2:bp 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:o_	the person in the orange shirt also exits	1:__ 2:bp 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__
train-9183	1:__ 2:__ 3:bg 4:__ 5:__ 6:__ 7:yo 8:__ 9:__ 10:__	a man in a green hat and blue shirt leaves	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:yo 8:__ 9:__ 10:__	a man in a blue shirt appears to the left of a woman in an orange hat and yellow shirt	1:__ 2:__ 3:__ 4:__ 5:__ 6:b_ 7:yo 8:__ 9:__ 10:__	a woman in a yellow shirt appears on the left end	1:y_ 2:__ 3:__ 4:__ 5:__ 6:b_ 7:yo 8:__ 9:__ 10:__	the woman in the yellow shirt and yellow hat takes a step to the right	1:y_ 2:__ 3:__ 4:__ 5:__ 6:b_ 7:__ 8:yo 9:__ 10:__	a man in a yellow shirt appears to the right end	1:y_ 2:__ 3:__ 4:__ 5:__ 6:b_ 7:__ 8:yo 9:__ 10:y_
train-9186	1:og 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:gg 10:__	the green guy moves right	1:og 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:gg	then he moves back	1:og 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:gg 10:__	then right away	1:og 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:gg	then he disappears	1:og 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	then orange does, too	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__
train-9188	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:ry 8:__ 9:ry 10:__	the left most person in the red shirt and yellow hat moves to the left end space	1:ry 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:ry 10:__	he moves to the right end space	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:ry 10:ry	the now leftmost person in the red shirt and yellow hat moves to the left end space	1:ry 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:ry	the person in the red shirt and yellow hat on the right leaves	1:ry 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	a person in a green shirt shows up on the right of the person in the red shirt and yellow hat	1:ry 2:g_ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__
train-9189	1:gr 2:__ 3:__ 4:__ 5:__ 6:__ 7:ro 8:__ 9:__ 10:__	the person in the green shirt leaves	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:ro 8:__ 9:__ 10:__	the person in the red shirt and orange hat moves one space to the left	1:__ 2:__ 3:__ 4:__ 5:__ 6:ro 7:__ 8:__ 9:__ 10:__	he moves back again	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:ro 8:__ 9:__ 10:__	a person in a red shirt and no hat arrives on the left end	1:r_ 2:__ 3:__ 4:__ 5:__ 6:__ 7:ro 8:__ 9:__ 10:__	the other person with the hat leaves	1:r_ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__
train-9195	1:yy 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:oo 9:__ 10:__	the man in the orange shirt and hat moves to the right of the man in the yellow shirt and hat	1:yy 2:oo 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	the man in orange leaves	1:yy 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	the man in yellow moves to the right end	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:yy	he moves one space to the left	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:yy 10:__	he moves back again	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:yy
